mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__gamma,param_svm__kernel,param_tfidf__max_features,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
2.0187280893325807,0.18701859110845093,0.03887817859649658,0.008048048306761962,1,0.01,linear,3000,"(1, 2)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'linear', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",0.8051948051948052,0.7467532467532467,0.7922077922077922,0.7597402597402597,0.7987012987012987,0.7987012987012987,0.7922077922077922,0.7727272727272727,0.7597402597402597,0.7857142857142857,0.7811688311688311,0.019053767209248344,31,0.9126984126984127,0.9141414141414141,0.911976911976912,0.9148629148629148,0.9076479076479076,0.9098124098124099,0.9141414141414141,0.9062049062049062,0.9141414141414141,0.9076479076479076,0.9113275613275613,0.0030687114456185785
1.966979432106018,0.14301528935649252,0.038773179054260254,0.003226545878641085,1,0.01,linear,3000,"(1, 3)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'linear', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",0.7857142857142857,0.7467532467532467,0.7857142857142857,0.7597402597402597,0.7922077922077922,0.8051948051948052,0.7857142857142857,0.7532467532467533,0.7467532467532467,0.7662337662337663,0.7727272727272727,0.019695780374159887,112,0.8975468975468975,0.8982683982683982,0.8975468975468975,0.8997113997113997,0.8881673881673882,0.8932178932178932,0.8997113997113997,0.8932178932178932,0.8968253968253969,0.8939393939393939,0.895815295815296,0.0034481394358870073
1.4380284070968627,0.044752699325182,0.028284311294555664,0.0013517770469555581,1,0.01,rbf,,"(1, 1)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
2.6390328884124754,0.13838793644343414,0.04737710952758789,0.007792509773576766,1,0.01,rbf,,"(1, 2)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
3.5490865468978883,0.14843622155361488,0.05777084827423096,0.002393496085779273,1,0.01,rbf,,"(1, 3)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.1147964954376222,0.07608692570397305,0.023884153366088866,0.003144479248306374,1,0.01,rbf,1000,"(1, 1)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.3071808099746705,0.04104264402871759,0.03229079246520996,0.005336442128803314,1,0.01,rbf,1000,"(1, 2)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.3396606206893922,0.013877905996311479,0.03149106502532959,0.0014267535339011024,1,0.01,rbf,1000,"(1, 3)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.2450009346008302,0.04683928267696221,0.02728273868560791,0.002003691059728325,1,0.01,rbf,2000,"(1, 1)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.6701725244522094,0.11246606697091495,0.03596186637878418,0.008963061221114448,1,0.01,rbf,2000,"(1, 2)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.5461390495300293,0.04193624061602083,0.03449380397796631,0.006250591550514996,1,0.01,rbf,2000,"(1, 3)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.2869035243988036,0.020106716459490165,0.03034820556640625,0.003732150438879923,1,0.01,rbf,3000,"(1, 1)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.6555586338043213,0.0886184713217164,0.034724640846252444,0.007473639402370434,1,0.01,rbf,3000,"(1, 2)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.7243495464324952,0.06562902122439136,0.03669881820678711,0.006742852714317077,1,0.01,rbf,3000,"(1, 3)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.3035375356674195,0.04121312908138196,0.024115443229675293,0.006516092871402453,1,0.01,sigmoid,,"(1, 1)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
2.3218486309051514,0.07844164793929889,0.05145571231842041,0.00935626012012292,1,0.01,sigmoid,,"(1, 2)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
3.19097363948822,0.13291442912125617,0.049509429931640626,0.009238881059410701,1,0.01,sigmoid,,"(1, 3)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
0.9969512701034546,0.0471704714163304,0.024182462692260744,0.006986222525746841,1,0.01,sigmoid,1000,"(1, 1)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.2548692226409912,0.11087532752162557,0.02905910015106201,0.004893814077048347,1,0.01,sigmoid,1000,"(1, 2)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.349726128578186,0.12539224228526932,0.033066082000732425,0.013615937060919696,1,0.01,sigmoid,1000,"(1, 3)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.1189518451690674,0.016057789329249613,0.022931408882141114,0.007693099750114157,1,0.01,sigmoid,2000,"(1, 1)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.4027361154556275,0.03307102870463955,0.023674273490905763,0.007291245484678223,1,0.01,sigmoid,2000,"(1, 2)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.7067491054534911,0.24063413795242675,0.03881912231445313,0.015598451372108304,1,0.01,sigmoid,2000,"(1, 3)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.5174129009246826,0.20982511191352368,0.02958095073699951,0.0038670431248465703,1,0.01,sigmoid,3000,"(1, 1)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.7078997135162353,0.15706642522014003,0.03445303440093994,0.0019881949554710764,1,0.01,sigmoid,3000,"(1, 2)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.6197101354599,0.037174711857438404,0.036944580078125,0.006689964594432763,1,0.01,sigmoid,3000,"(1, 3)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
0.8353888511657714,0.10285582706971395,0.020425295829772948,0.009195064490941712,1,0.01,poly,,"(1, 1)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'poly', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
1.2722508430480957,0.07257126769309627,0.03301560878753662,0.00509415920428945,1,0.01,poly,,"(1, 2)","{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'poly', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.7012987012987013,0.7012987012987013,0.7064935064935065,0.002597402597402576,323,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7070707070707071,0.7070707070707071,0.7064935064935065,0.0002886002886002714
